ID,Sex,Nationality,Specialization,Title,Keywords,Date,Grade,Advisors,Pages,Words,Size,WordsPerPage
201972085,Masculino,Portugal,Sistemas de Informação e Conhecimento,Algoritmo Híbrido de Recomendação,recommender system; data mining; hybrid system; cold start; new user,2018-07-25T00:00:00Z,15,Maria De Fatima Coutinho Rodrigues,107,24795,4.431419,231.7289719626168
202026450,Masculino,Portugal,Engenharia de Software,"Resources Events Agents (REA), a text DSL for OMNIA Entities",REA; DSL; Meta-Modeling; MDE; DSRM; OMNIA,2018-11-08T00:00:00Z,12,Alexandre Manuel Tavares Braganca,96,23224,6.219452,241.91666666666666
202026469,Feminino,Portugal,Sistemas Gráficos e Multimédia,Model-Based Testing - Automação de testes com base em modelos,Model-Based Testing; modelos; notações; ferramentas; testes; desenvolvimento de software,2018-11-15T00:00:00Z,15,Alberto Antonio Chalupa Sampaio,NA,NA,NA,NA
202026477,Feminino,Portugal,Engenharia de Software,Novo canal de comunicação para marketing digital,Digital Marketing; communication channel; social networks,2018-09-11T00:00:00Z,14,Nuno Alexandre Pinto Da Silva,NA,NA,NA,NA
202166740,Masculino,Portugal,Engenharia de Software,Wegho Chatbot,Chatbot; Artificial Intelligence; Natural Language; Marketplace,2018-11-16T00:00:00Z,14,Antonio Jose Rocha De Oliveira,101,19999,4.627824,198.009900990099
202028100,Masculino,Portugal,Engenharia de Software,Gerador de código HTML a partir de maquetes,Automação; Deep Learning; Convolutional Neural Networks; Automation,2018-11-21T00:00:00Z,15,Maria De Fatima Coutinho Rodrigues,105,21058,7.607791,200.55238095238096
202166821,Masculino,Portugal,Sistemas Computacionais,RASTREAMENTO OCULAR NA ÁREA DO MARKETING,Eye Tracking; Eye Tracker; source-code; Tobii Eye Tracker 4C; marketing,2018-11-16T00:00:00Z,12,Adelaide Isabel Santos Vieira Braga Sampaio,154,36840,14.371266,239.2207792207792
202166848,Masculino,Portugal,Engenharia de Software,Engenharia de Resiliência,Resilience Engineering; Chaos Experiments; Chaos Engineering,2018-11-20T00:00:00Z,16,Isabel De Fatima Silva Azevedo,123,29999,5.477457,243.89430894308944
202026531,Masculino,Portugal,Sistemas Gráficos e Multimédia,LEARN IT: Jogos para o Desenvolvimento Cognitivo,Serious Games; Brain Training; Cognitive Training,2018-11-15T00:00:00Z,15,Carlos Miguel Miranda Vaz De Carvalho,107,21900,7.918327,204.6728971962617
201972174,Masculino,Portugal,Sistemas Gráficos e Multimédia,Criação e evolução de uma API pública,API; REST; SOAP; Versioning;,2018-07-27T00:00:00Z,15,Isabel De Fatima Silva Azevedo,NA,NA,NA,NA
201972182,Masculino,Portugal,Engenharia de Software,RESTful Web Services Development with a Model-Driven Engineering Approach,Web service; Model driven engineering; OpenAPI; Resource; Domain specific language; RESTful,2018-07-18T00:00:00Z,17,Isabel De Fatima Silva Azevedo,155,38766,5.332161,250.1032258064516
202166929,Masculino,Portugal,Sistemas Gráficos e Multimédia,Transform@: Um Jogo Sério para Desenvolvimento de Competências de Empreendedorismo,Serious games; Entrepreneurship,2018-11-15T00:00:00Z,15,Carlos Miguel Miranda Vaz De Carvalho,101,18052,11.284033,178.73267326732673
202166937,Masculino,Portugal,Sistemas de Informação e Conhecimento,Previsão Inteligente do consumo de energia com base em modelos Deep Learning,Deep Learing; Machine Learning; TensorFlow; Forecasting; Energy Consumption; Smart Grid,2018-11-21T00:00:00Z,14,Isabel Cecilia Correia Da Silva Praca Gomes Pereira,90,20781,5.844666,230.9
202026590,Masculino,Portugal,Engenharia de Software,Análise automática de nuvens de pontos 3D de cabeças com Plagiocefalia Posicional,Positional Plagiocephaly; Cranial orthosis; Automatic design; Point cloud; Iterative Closest Point,2018-11-14T00:00:00Z,15,Maria De Fatima Coutinho Rodrigues,81,16303,4.823008,201.2716049382716
201972190,Masculino,Portugal,Sistemas Gráficos e Multimédia,Suporte à Evolução de API,API evolution; API Specification; Documentation; Software Tests; Code Generation; Design-first; REST; Software Maintenance; Digital Marketing,2018-07-27T00:00:00Z,15,Isabel De Fatima Silva Azevedo,NA,NA,NA,NA
202166988,Masculino,Portugal,Engenharia de Software,Bots - Assistente Pessoal em Contexto Cooperativo,Assistente pessoal; Bot; registo de horas; linguagem natural; Machine Learning,2018-11-14T00:00:00Z,14,Antonio Constantino Lopes Martins,NA,NA,NA,NA
202166996,Masculino,Portugal,Sistemas de Informação e Conhecimento,Sistema de recomendação na área do desporto,Recomendation system; Sport; ASP;Net MVC; React Native; SignalR; FireBase,2018-11-20T00:00:00Z,12,Ricardo Gabriel Soares Fernandes De Almeida,105,17820,4.855107,169.71428571428572
202030504,Feminino,Portugal,Sistemas Gráficos e Multimédia,MOOC inclusivo inovador,Inclusão Social; Comunidade Surda; Língua Gestual; Pós-Graduação; MOOC; Udemy; Social Inclusion; Deaf Community; Sign Language; Graduate,2018-11-21T00:00:00Z,16,Paula Maria De Sa Oliveira Escudeiro,128,13642,17.12517,106.578125
201972220,Masculino,Portugal,Sistemas Computacionais,Estudo de tecnologias para sistemas de Big Data,Big Data; Apache Hadoop; Lambda Architecture; Kappa Architecture,2018-07-26T00:00:00Z,16,Fernando Jorge Ferreira Duarte,132,41437,6.2318,313.9166666666667
201972239,Masculino,Portugal,Sistemas Gráficos e Multimédia,Um Jogo Sério para Aprendizagem de Lógica e Programação,Serious Games; Logical thinking; Puzzles,2018-07-24T00:00:00Z,15,Carlos Miguel Miranda Vaz De Carvalho,115,22868,5.744418,198.8521739130435
202034895,Masculino,Portugal,Engenharia de Software,Aplicação Android de tracking e recomendação automática de rotas,Trajetos; Data mining; GPS; Previsão; Recomendação de rotas; Routes; Forecasting; Route Recommendation,2018-09-15T00:00:00Z,15,Elsa Maria De Carvalho Ferreira Gomes,124,24725,5.51754,199.3951612903226
202167135,Masculino,Portugal,Sistemas Gráficos e Multimédia,"Sistema de Gestão, Mix e Broadcast Live de vídeo",Broadcast;Live;Transmissão;Direto;Câmaras;IP;Mix;Gestão;Management;Video,2018-11-15T00:00:00Z,14,Antonio Abel Vieira De Castro,NA,NA,NA,NA
201972255,Masculino,Portugal,Engenharia de Software,Desenvolvimento de uma Infraestrutura baseada em HL7® FHIR® para Interoperabilidade Clínica,HL7® FHIR®; Interoperability; Healthcare; Java; REST,2018-07-23T00:00:00Z,16,Paulo Alexandre Fangueiro Oliveira Maio,184,40166,6.855408,218.29347826086956
201972263,Masculino,Portugal,Engenharia de Software,Mixed Reality for Manufacturing Execution Systems,Industry 4;0; Manufacturing Execution System; Mixed Reality,2018-07-23T00:00:00Z,15,Paulo Alexandre Gandra De Sousa,NA,NA,NA,NA
